,keyword,freq,all_freq,salience,division
2597,deployment,289.0,713,0.4053295932678822,62
2598,databases,202.0,504,0.4007936507936508,62
2599,web_based,132.0,330,0.4,62
2600,scalable,208.0,522,0.39846743295019155,62
2601,algorithms,109.0,274,0.3978102189781022,62
2602,mission_critical,103.0,260,0.39615384615384613,62
2603,mobile_devices,103.0,260,0.39615384615384613,62
2604,computer_systems,114.0,288,0.3958333333333333,62
2605,design_implementation,174.0,441,0.3945578231292517,62
2606,artificial_intelligence,111.0,282,0.39361702127659576,62
2607,coding,145.0,372,0.3897849462365591,62
2608,epos,101.0,260,0.38846153846153847,62
2609,migration,142.0,366,0.3879781420765027,62
2610,reseller,130.0,337,0.3857566765578635,62
2611,websites,1020.0,2695,0.3784786641929499,62
2612,configuration,146.0,386,0.37823834196891193,62
2613,web_sites,131.0,355,0.36901408450704226,62
2614,iot,115.0,312,0.3685897435897436,62
2615,app,561.0,1524,0.36811023622047245,62
2616,online_presence,114.0,311,0.3665594855305466,62
2617,workflow,196.0,535,0.3663551401869159,62
2618,computer,1158.0,3267,0.3544536271808999,62
2619,api,101.0,288,0.3506944444444444,62
2620,e_commerce,301.0,862,0.3491879350348028,62
2621,digital_marketing,675.0,1986,0.33987915407854985,62
2622,vendor,193.0,576,0.3350694444444444,62
2623,data,4103.0,12301,0.3335501178765954,62
2624,google,243.0,737,0.32971506105834464,62
2625,data_centres,103.0,314,0.32802547770700635,62
2626,integration,690.0,2115,0.3262411347517731,62
2627,intuitive,171.0,535,0.31962616822429907,62
2628,functionality,431.0,1361,0.316678912564291,62
2629,backup,179.0,567,0.31569664902998235,62
2630,optimisation,238.0,757,0.3143989431968296,62
2631,templates,101.0,323,0.3126934984520124,62
2632,lifecycle,123.0,399,0.3082706766917293,62
2633,citizens_advice,204.0,497,0.4104627766599598,63
2634,hosting,109.0,1579,0.06903103229892336,63
2635,data,786.0,12301,0.06389724412649378,63
2636,digital_marketing,101.0,1986,0.05085599194360524,63
2637,social_media,159.0,3716,0.04278794402583423,63
2638,web,169.0,4039,0.041842040108937856,63
2639,news,113.0,2704,0.041789940828402365,63
2640,platform,245.0,6412,0.03820960698689956,63
2641,internet,129.0,3790,0.03403693931398417,63
2642,content,230.0,6968,0.03300803673938002,63
2643,information,731.0,22756,0.03212339602742134,63
2644,digital,328.0,10946,0.02996528412205372,63
2645,website,348.0,12046,0.02888925784492778,63
2646,users,128.0,4714,0.027153160797624098,63
2647,media,249.0,9257,0.02689856324943286,63
2648,online,271.0,10775,0.025150812064965198,63
2649,analysis,107.0,4343,0.0246373474556758,63
2650,funding,127.0,5380,0.023605947955390335,63
2651,research,296.0,12827,0.023076323380369534,63
2652,software,306.0,15693,0.01949913974383483,63
2653,tools,158.0,8174,0.019329581600195742,63
2654,strategy,146.0,8113,0.017995809195118943,63
2655,social,138.0,7930,0.017402269861286256,63
2656,organisations,336.0,19448,0.01727684080625257,63
2657,money,130.0,7618,0.017064846416382253,63
2658,agency,152.0,8949,0.016985138004246284,63
2659,global,243.0,14497,0.016762088708008552,63
2660,share,129.0,7717,0.01671634054684463,63
2661,charity,156.0,9360,0.016666666666666666,63
2662,groups,116.0,6995,0.016583273766976412,63
2663,benefits,131.0,7973,0.016430452778126176,63
2664,issues,160.0,9764,0.01638672675133142,63
2665,manage,154.0,9603,0.016036655211912942,63
2666,network,241.0,15560,0.015488431876606683,63
2667,resources,125.0,8103,0.015426385289398988,63
2668,access,237.0,15662,0.015132167028476567,63
2669,potential,130.0,8633,0.01505849646704506,63
2670,better,181.0,12122,0.014931529450585712,63
2671,mission,119.0,7978,0.014916019052394083,63
2672,problems,115.0,7751,0.01483679525222552,63
2673,people,842.0,56786,0.014827598351706406,63
2674,change,170.0,11545,0.014724989172802079,63
2675,get,362.0,25052,0.014449944116238225,63
2676,everyone,110.0,7662,0.014356564865570347,63
2677,businesses,416.0,29017,0.014336423475893442,63
2678,advice,458.0,31976,0.014323242431823868,63
2679,results,170.0,11970,0.014202172096908938,63
2680,community,334.0,23741,0.014068489111663368,63
2681,processes,107.0,7748,0.013810015487867837,63
2682,free,202.0,14697,0.013744301558141117,63
2683,grow,105.0,7645,0.013734466971877043,63
2684,technology,438.0,32188,0.013607555610786628,63
2685,ideas,101.0,7521,0.013429065283871826,63
2686,support,928.0,69123,0.013425343228737178,63
2687,help,969.0,72192,0.013422539893617021,63
2688,like,233.0,17361,0.01342088589366972,63
2689,legal,128.0,9592,0.013344453711426188,63
2690,things,101.0,7580,0.013324538258575198,63
2691,brand,192.0,14430,0.013305613305613306,63
2692,live,124.0,9331,0.013289036544850499,63
2693,opportunities,147.0,11109,0.013232514177693762,63
2694,would,158.0,12145,0.013009468917249897,63
2695,enable,122.0,9415,0.012958045671800318,63
2696,improve,146.0,11285,0.012937527691626052,63
2697,partners,202.0,15727,0.01284415336682139,63
2698,public,120.0,9360,0.01282051282051282,63
2699,energy,137.0,10710,0.012791783380018674,63
2700,could,119.0,9304,0.012790197764402407,63
2701,consultancy,222.0,17525,0.012667617689015693,63
2702,core,116.0,9293,0.012482513720004305,63
2703,creative,176.0,14104,0.012478729438457176,63
2704,create,287.0,23135,0.012405446293494705,63
2705,provides,294.0,23736,0.012386248736097068,63
2706,focus,209.0,17115,0.012211510371019573,63
2707,experts,151.0,12372,0.012204978984804398,63
2708,professionals,171.0,14046,0.012174284493806066,63
2709,way,367.0,30171,0.01216399854164595,63
2710,need,480.0,39706,0.012088853070064978,63
2711,developing,143.0,11865,0.012052254530130636,63
2712,make,473.0,39349,0.01202063584843325,63
2713,financial,225.0,18724,0.012016663106173895,63
2714,know,233.0,19415,0.012001030131341746,63
2715,without,104.0,8698,0.011956771671648655,63
2716,market,403.0,33740,0.011944279786603437,63
2717,events,188.0,15800,0.01189873417721519,63
2718,solution,240.0,20200,0.011881188118811881,63
2719,want,277.0,23380,0.011847733105218135,63
2720,start,102.0,8646,0.01179736294240111,63
2721,using,281.0,24019,0.01169907156834173,63
2722,asset_finance,220.0,343,0.641399416909621,64
2723,mortgage_protection,105.0,205,0.5121951219512195,64
2724,mortgage_advice,143.0,286,0.5,64
2725,chartered_financial,122.0,250,0.488,64
2726,mortgage,1081.0,2271,0.4760017613386173,64
2727,lending,314.0,701,0.4479315263908702,64
2728,loans,387.0,894,0.43288590604026844,64
2729,independent_financial,538.0,1302,0.41321044546851,64
2730,lenders,363.0,903,0.4019933554817276,64
2731,financial_planning,811.0,2106,0.38509021842355173,64
2732,financial_advice,414.0,1143,0.36220472440944884,64
2733,financial_advisers,173.0,485,0.35670103092783506,64
2734,securities,133.0,390,0.34102564102564104,64
2735,wealth_management,406.0,1201,0.33805162364696084,64
2736,buy_let,124.0,369,0.33604336043360433,64
2737,ifa,101.0,312,0.32371794871794873,64
2738,financial_conduct,199.0,629,0.3163751987281399,64
2739,conduct_authority,166.0,559,0.29695885509839,64
2740,regulated_financial,184.0,622,0.2958199356913183,64
2741,currency,101.0,379,0.26649076517150394,64
2742,debt,301.0,1218,0.2471264367816092,64
2743,advisers,633.0,2617,0.24188001528467712,64
2744,finance,2002.0,8314,0.24079865287466923,64
2745,fca,107.0,452,0.23672566371681417,64
2746,pensions,172.0,728,0.23626373626373626,64
2747,leasing,181.0,837,0.2162485065710872,64
2748,bank,548.0,2642,0.20741862225586677,64
2749,credit,344.0,1662,0.2069795427196149,64
2750,corporate_finance,156.0,779,0.20025673940949937,64
2751,cash_flow,115.0,642,0.1791277258566978,64
2752,financial,3293.0,18724,0.17587054048280282,64
2753,capital,866.0,4975,0.17407035175879396,64
2754,brokers,197.0,1188,0.16582491582491582,64
2755,equity,133.0,834,0.15947242206235013,64
2756,circumstances,334.0,2116,0.15784499054820417,64
2757,stock_exchange,108.0,715,0.15104895104895105,64
2758,investors,560.0,3769,0.14858052533828603,64
2759,retirement,166.0,1195,0.1389121338912134,64
2760,transactions,174.0,1342,0.12965722801788376,64
2761,private_equity,123.0,959,0.12825860271115747,64
2762,investment,1775.0,14131,0.12561036020097657,64
2763,portfolios,103.0,823,0.12515188335358446,64
2764,wealth,435.0,3954,0.11001517450682853,64
2765,funding,588.0,5380,0.10929368029739776,64
2766,assets,428.0,3975,0.10767295597484276,64
2767,shares,102.0,949,0.10748155953635406,64
2768,asset_management,162.0,1513,0.10707204230006609,64
2769,long_term_relationships,111.0,1081,0.1026827012025902,64
2770,cash,133.0,1423,0.09346451159522136,64
2771,advisors,187.0,2033,0.09198229217904574,64
2772,advisory,163.0,1774,0.09188275084554678,64
2773,payment,194.0,2118,0.09159584513692162,64
2774,income,145.0,1672,0.0867224880382775,64
2775,plc,174.0,2055,0.08467153284671533,64
2776,returns,129.0,1579,0.08169727675744141,64
2777,real_estate,175.0,2143,0.081661222585161,64
2778,authority,157.0,1950,0.08051282051282051,64
2779,money,601.0,7618,0.07889209766342872,64
2780,short_term,110.0,1424,0.07724719101123595,64
2781,aspirations,117.0,1665,0.07027027027027027,64
2782,fees,173.0,2503,0.06911705952856573,64
2783,advice,2148.0,31976,0.06717538153615212,64
2784,protection,320.0,5037,0.06352987889616836,64
2785,savings,109.0,1716,0.06351981351981352,64
2786,review,198.0,3170,0.062460567823343846,64
2787,objectives,306.0,4962,0.06166868198307134,64
2788,firm,676.0,11431,0.05913743329542472,64
2789,rates,188.0,3225,0.058294573643410855,64
2790,decisions,153.0,2625,0.05828571428571429,64
2791,insurance,570.0,10091,0.056485977603805373,64
2792,charge,170.0,3015,0.05638474295190713,64
2793,deal,435.0,7766,0.0560133917074427,64
2794,account,133.0,2398,0.05546288573811509,64
2795,risk,273.0,4990,0.05470941883767535,64
2796,situation,135.0,2487,0.054282267792521106,64
2797,long_term,523.0,9886,0.052903095286263406,64
2798,insurance_brokers,219.0,575,0.3808695652173913,65
2799,underwriting,149.0,410,0.36341463414634145,65
2800,insurance,1931.0,10091,0.191358636408681,65
2801,brokers,200.0,1188,0.16835016835016836,65
2802,claims,148.0,2069,0.07153214113098115,65
2803,financial_planning,104.0,2106,0.04938271604938271,65
2804,advisers,116.0,2617,0.04432556362246848,65
2805,cover,363.0,9683,0.0374883816998864,65
2806,protection,140.0,5037,0.027794322017073655,65
2807,policy,176.0,6390,0.02754303599374022,65
2808,risk,134.0,4990,0.026853707414829658,65
2809,financial,435.0,18724,0.02323221533860286,65
2810,advice,446.0,31976,0.013947960970728045,65
2811,personal,337.0,26167,0.012878816830358849,65
2812,independent,261.0,24716,0.010559961158763554,65
2813,commercial,242.0,23678,0.010220457808936566,65
2814,access,148.0,15662,0.009449623292044438,65
2815,market,312.0,33740,0.00924718435091879,65
2816,specialist,279.0,31678,0.008807374202916851,65
2817,clients,993.0,120262,0.008256972277194791,65
2818,life,163.0,19937,0.008175753623915333,65
2819,limited,184.0,23418,0.007857203860278418,65
2820,investment,108.0,14131,0.007642771212228434,65
2821,private,109.0,14411,0.007563666643536188,65
2822,needs,353.0,52756,0.006691182045644097,65
2823,members,146.0,22986,0.006351692334464457,65
2824,understand,124.0,21009,0.0059022323766005046,65
2825,business,915.0,161867,0.005652789018144526,65
2826,expertise,164.0,29113,0.005633222271837324,65
2827,group,177.0,31755,0.005573925366084081,65
2828,professional,268.0,51315,0.005222644450940271,65
2829,approach,129.0,24767,0.005208543626599911,65
2830,right,126.0,24864,0.005067567567567568,65
2831,leading,113.0,22701,0.004977754283952249,65
2832,provide,582.0,117895,0.004936596123669367,65
2833,may,106.0,21560,0.004916512059369202,65
2834,service,829.0,168882,0.004908752857024431,65
2835,requirements,160.0,32857,0.0048695863895060415,65
2836,wide_range,122.0,25257,0.00483034406303203,65
2837,solutions,307.0,63786,0.00481296836296366,65
2838,best,306.0,64055,0.004777144641323863,65
2839,bespoke,115.0,24297,0.00473309462073507,65
2840,believe,120.0,25723,0.004665085720950123,65
2841,able,135.0,29608,0.004559578492299378,65
2842,ltd,257.0,58377,0.004402418760813334,65
2843,products,372.0,86404,0.004305356233507708,65
2844,established,212.0,49248,0.004304743339831059,65
2845,part,112.0,26578,0.004214011588531868,65
2846,knowledge,116.0,27815,0.004170411648391156,65
2847,staff,193.0,46436,0.004156258075630976,65
2848,always,148.0,35689,0.004146936030709742,65
2849,since,131.0,31788,0.00412105196929659,65
2850,aim,109.0,27052,0.004029276948099955,65
2851,home,149.0,37067,0.004019748023848706,65
2852,years,225.0,58948,0.0038169233901065346,65
2853,available,122.0,32183,0.003790821241027872,65
2854,way,111.0,30171,0.003679029531669484,65
2855,offer,375.0,102249,0.003667517530733797,65
2856,based,227.0,62715,0.003619548752292115,65
2857,make,138.0,39349,0.003507077689394902,65
2858,help,253.0,72192,0.003504543439716312,65
2859,team,345.0,98645,0.0034973896294794465,65
2860,one,204.0,58522,0.003485868562250094,65
2861,ensure,172.0,49468,0.003476995229239104,65
2862,london,113.0,32757,0.0034496443508257777,65
2863,industry,217.0,63199,0.003433598632889761,65
2864,first,104.0,30635,0.0033948098580055494,65
2865,across,121.0,36306,0.003332782460199416,65
2866,company,386.0,115830,0.003332469999136666,65
2867,customers,282.0,88460,0.0031878815283744063,65
2868,many,158.0,52491,0.0030100398163494693,65
2869,experience,227.0,76593,0.0029637173109814214,65
2870,management,128.0,44754,0.0028600795459623723,65
2871,including,143.0,50342,0.002840570497795082,65
2872,people,157.0,56786,0.0027647659634416934,65
2873,also,304.0,112609,0.0026996066033798363,65
2874,well,136.0,51756,0.0026277146611020943,65
2875,time,157.0,61008,0.00257343299239444,65
2876,within,114.0,45301,0.0025165007394980245,65
2877,support,170.0,69123,0.002459383996643664,65
2878,range,125.0,58770,0.002126935511315297,65
2879,new,155.0,74909,0.002069177268419015,65
2880,work,202.0,115303,0.001751905848069868,65
2881,quality,126.0,76675,0.0016432996413433321,65
2882,insurance_brokers,207.0,575,0.36,66
2883,financial_planning,533.0,2106,0.25308641975308643,66
2884,independent_financial,326.0,1302,0.250384024577573,66
2885,financial_advisers,112.0,485,0.2309278350515464,66
2886,wealth_management,277.0,1201,0.23064113238967526,66
2887,pension,155.0,681,0.2276064610866373,66
2888,financial_advice,255.0,1143,0.2230971128608924,66
2889,conduct_authority,115.0,559,0.20572450805008943,66
2890,regulated_financial,127.0,622,0.20418006430868169,66
2891,broker,196.0,990,0.19797979797979798,66
2892,mortgage,441.0,2271,0.19418758256274768,66
2893,financial_conduct,122.0,629,0.19395866454689983,66
2894,insurance,1888.0,10091,0.18709741353681497,66
2895,advisers,436.0,2617,0.16660298051203667,66
2896,retirement,125.0,1195,0.10460251046025104,66
2897,claims,208.0,2069,0.10053165780570324,66
2898,financial,1798.0,18724,0.09602649006622517,66
2899,risk_management,109.0,1320,0.08257575757575758,66
2900,funds,232.0,2846,0.08151791988756149,66
2901,circumstances,166.0,2116,0.07844990548204159,66
2902,asset_management,107.0,1513,0.07072042300066093,66
2903,investment,983.0,14131,0.0695633713113014,66
2904,wealth,260.0,3954,0.06575619625695499,66
2905,income,106.0,1672,0.06339712918660287,66
2906,risk,298.0,4990,0.059719438877755514,66
2907,banks,109.0,1882,0.05791710945802338,66
2908,investors,218.0,3769,0.057840275935261344,66
2909,capital,285.0,4975,0.05728643216080402,66
2910,assets,186.0,3975,0.04679245283018868,66
2911,protection,235.0,5037,0.04665475481437364,66
2912,review,147.0,3170,0.04637223974763407,66
2913,finance,366.0,8314,0.04402213134471975,66
2914,advice,1349.0,31976,0.04218789091818864,66
2915,cover,395.0,9683,0.040793142621088505,66
2916,objectives,166.0,4962,0.03345425231761386,66
2917,schemes,107.0,3244,0.03298397040690505,66
2918,firm,365.0,11431,0.03193071472312134,66
2919,money,233.0,7618,0.030585455500131267,66
2920,long_term,297.0,9886,0.030042484321262393,66
2921,policy,188.0,6390,0.029420970266040687,66
2922,providers,190.0,6839,0.02778183945021202,66
2923,portfolio,197.0,8177,0.024091965268435857,66
2924,appropriate,149.0,6249,0.023843815010401663,66
2925,deal,178.0,7766,0.022920422353850115,66
2926,goals,119.0,5336,0.02230134932533733,66
2927,future,298.0,13363,0.02230038165082691,66
2928,personal,577.0,26167,0.022050674513700463,66
2929,clients,2509.0,120262,0.02086278292394938,66
2930,trading,148.0,7177,0.02062142956667131,66
2931,relationship,130.0,6332,0.02053063802905875,66
2932,corporate,243.0,11910,0.020403022670025188,66
2933,managing,121.0,6086,0.019881695695037793,66
2934,understand,411.0,21009,0.01956304440953877,66
2935,market,659.0,33740,0.01953171310017783,66
2936,planning,247.0,12851,0.01922029414053381,66
2937,independent,475.0,24716,0.019218320116523708,66
2938,access,297.0,15662,0.018963095390116206,66
2939,limited,439.0,23418,0.01874626355794688,66
2940,strategy,149.0,8113,0.01836558609638851,66
2941,may,381.0,21560,0.01767161410018553,66
2942,competitive,112.0,6408,0.017478152309612985,66
2943,tailored,156.0,8981,0.017370003340385257,66
2944,whole,138.0,7973,0.017308415903674903,66
2945,private,246.0,14411,0.017070293525778917,66
2946,benefits,134.0,7973,0.01680672268907563,66
2947,value,291.0,17504,0.016624771480804386,66
2948,offices,184.0,11833,0.015549733795318177,66
2949,life,308.0,19937,0.01544866328936149,66
2950,individual,266.0,17465,0.015230460921843688,66
2951,needs,797.0,52756,0.015107286375009478,66
2952,receive,151.0,10023,0.01506534969569989,66
2953,best_possible,103.0,7022,0.01466818570207918,66
2954,comprehensive,145.0,9924,0.014611043933897621,66
2955,therefore,111.0,7999,0.013876734591823979,66
2956,assist,127.0,9160,0.013864628820960699,66
2957,approach,339.0,24767,0.01368756813501837,66
2958,lettings_property,141.0,173,0.815028901734104,68
2959,property_ombudsman,243.0,299,0.8127090301003345,68
2960,lettings_management,123.0,154,0.7987012987012987,68
2961,sales_lettings,667.0,838,0.7959427207637232,68
2962,independent_estate,363.0,458,0.7925764192139738,68
2963,selling_letting,221.0,286,0.7727272727272727,68
2964,expert_touch,112.0,146,0.7671232876712328,68
2965,selling_renting,104.0,136,0.7647058823529411,68
2966,residential_lettings,267.0,353,0.7563739376770539,68
2967,letting_property,199.0,267,0.7453183520599251,68
2968,landlords_tenants,713.0,980,0.7275510204081632,68
2969,block_management,126.0,177,0.711864406779661,68
2970,tenants_landlords,149.0,210,0.7095238095238096,68
2971,lettings,944.0,1335,0.7071161048689139,68
2972,estate_letting,113.0,176,0.6420454545454546,68
2973,viewings,171.0,283,0.6042402826855123,68
2974,estate_agents,1352.0,2303,0.5870603560573165,68
2975,letting_agents,307.0,593,0.5177065767284992,68
2976,tenants,1352.0,2614,0.5172149961744453,68
2977,tenancy,220.0,447,0.49217002237136465,68
2978,landlords,1249.0,2597,0.4809395456295726,68
2979,residential_property,409.0,870,0.47011494252873565,68
2980,estates,929.0,2028,0.45808678500986194,68
2981,landlord_tenant,142.0,313,0.4536741214057508,68
2982,buyers_sellers,113.0,276,0.40942028985507245,68
2983,property,12989.0,32114,0.4044653422183471,68
2984,rent,634.0,1587,0.39949590422180214,68
2985,student_accommodation,137.0,364,0.37637362637362637,68
2986,commercial_property,580.0,1596,0.3634085213032581,68
2987,buying_selling,254.0,811,0.31319358816276205,68
2988,apartments,316.0,1086,0.29097605893186,68
2989,chartered_surveyors,192.0,662,0.29003021148036257,68
2990,national_association,133.0,463,0.28725701943844495,68
2991,real_estate,610.0,2143,0.2846476901539897,68
2992,investment_opportunities,131.0,461,0.2841648590021692,68
2993,valuation,285.0,1042,0.27351247600767753,68
2994,rental,611.0,2253,0.27119396360408343,68
2995,agents,1014.0,3902,0.25986673500768837,68
2996,buy_sell,119.0,477,0.24947589098532494,68
2997,traditional_values,188.0,842,0.22327790973871733,68
2998,property_owners,120.0,545,0.22018348623853212,68
2999,office_space,146.0,690,0.21159420289855072,68
3000,self_storage,121.0,605,0.2,68
3001,buyers,324.0,1745,0.1856733524355301,68
3002,accommodation,648.0,3814,0.1699003670686943,68
3003,investors,626.0,3769,0.16609180153886974,68
3004,residential,1127.0,6816,0.1653462441314554,68
3005,land,699.0,4435,0.15760992108229988,68
3006,asset_management,226.0,1513,0.14937210839391937,68
3007,lease,149.0,1021,0.14593535749265427,68
3008,joint_venture,103.0,717,0.14365411436541142,68
3009,homes,1812.0,12642,0.14333175130517323,68
3010,stress_free,171.0,1195,0.14309623430962343,68
3011,sale,688.0,4823,0.14264980302716151,68
3012,housing,621.0,4478,0.13867798124162573,68
3013,flat,153.0,1122,0.13636363636363635,68
3014,selling,694.0,5217,0.13302664366494155,68
3015,fees,331.0,2503,0.13224131042748702,68
3016,commercial_residential,185.0,1404,0.13176638176638178,68
3017,city_centre,133.0,1020,0.1303921568627451,68
3018,residential_commercial,333.0,2659,0.12523505077096653,68
3019,relocation,109.0,877,0.12428734321550741,68
3020,central_london,254.0,2072,0.12258687258687259,68
3021,transaction,138.0,1151,0.11989574283231973,68
3022,investment,1685.0,14131,0.11924138419078621,68
3023,surveyors,203.0,1717,0.11822947000582411,68
3024,east_london,115.0,980,0.11734693877551021,68
3025,acquisition,252.0,2183,0.11543747136967476,68
3026,portfolio,908.0,8177,0.11104316986669928,68
3027,town_centre,146.0,1317,0.1108580106302202,68
3028,student,271.0,2476,0.10945072697899838,68
3029,prime,123.0,1128,0.10904255319148937,68
3030,local_area,248.0,2299,0.10787298825576337,68
3031,accounts_tax,137.0,158,0.8670886075949367,69
3032,general_accountancy,106.0,125,0.848,69
3033,accountancy_taxation,329.0,398,0.8266331658291457,69
3034,chartered_certified,187.0,227,0.8237885462555066,69
3035,tax_accountancy,102.0,127,0.8031496062992126,69
3036,bookkeeping,503.0,635,0.7921259842519685,69
3037,certified_accountants,235.0,302,0.7781456953642384,69
3038,firm_accountants,249.0,323,0.7708978328173375,69
3039,vat_returns,101.0,133,0.7593984962406015,69
3040,tax_returns,254.0,341,0.7448680351906158,69
3041,accountancy_firm,210.0,282,0.7446808510638298,69
3042,accountancy_practice,276.0,371,0.7439353099730458,69
3043,accounting_tax,344.0,464,0.7413793103448276,69
3044,immigration_law,134.0,187,0.7165775401069518,69
3045,family_law,509.0,714,0.7128851540616247,69
3046,book_keeping,140.0,197,0.7106598984771574,69
3047,accountants,2256.0,3195,0.7061032863849765,69
3048,criminal_defence,103.0,146,0.7054794520547946,69
3049,qualified_accountants,114.0,163,0.6993865030674846,69
3050,self_assessment,139.0,201,0.6915422885572139,69
3051,corporation_tax,111.0,167,0.6646706586826348,69
3052,acca,111.0,169,0.6568047337278107,69
3053,legal_aid,222.0,350,0.6342857142857142,69
3054,chartered_accountants,396.0,630,0.6285714285714286,69
3055,taxation,395.0,713,0.5539971949509116,69
3056,solicitors,2265.0,4109,0.5512290094913604,69
3057,legal_advice,627.0,1158,0.5414507772020726,69
3058,firm_solicitors,118.0,218,0.5412844036697247,69
3059,xero,114.0,216,0.5277777777777778,69
3060,sole_traders,420.0,797,0.5269761606022585,69
3061,legal_issues,115.0,221,0.5203619909502263,69
3062,law_society,202.0,392,0.5153061224489796,69
3063,tax,2044.0,3972,0.5146022155085599,69
3064,tax_planning,304.0,600,0.5066666666666667,69
3065,personal_injury,387.0,770,0.5025974025974026,69
3066,firm_chartered,404.0,815,0.49570552147239266,69
3067,divorce,146.0,296,0.49324324324324326,69
3068,hmrc,359.0,738,0.48644986449864497,69
3069,immigration,415.0,891,0.4657687991021324,69
3070,law_firm,568.0,1241,0.45769540692989524,69
3071,qualified_chartered,108.0,243,0.4444444444444444,69
3072,fixed_fee,193.0,443,0.435665914221219,69
3073,owner_managed,221.0,514,0.42996108949416345,69
3074,lawyers,773.0,1800,0.42944444444444446,69
3075,barristers,112.0,262,0.42748091603053434,69
3076,conveyancing,268.0,656,0.40853658536585363,69
3077,payroll,715.0,1770,0.403954802259887,69
3078,employment_law,288.0,717,0.401673640167364,69
3079,probate,134.0,347,0.3861671469740634,69
3080,free_initial,147.0,383,0.3838120104438642,69
3081,wills,153.0,411,0.3722627737226277,69
3082,law,1811.0,5069,0.35726967843756163,69
3083,litigation,242.0,702,0.34472934472934474,69
3084,vat,357.0,1052,0.33935361216730037,69
3085,disputes,172.0,511,0.33659491193737767,69
3086,businesses_individuals,256.0,782,0.3273657289002558,69
3087,affairs,234.0,717,0.3263598326359833,69
3088,continue_build,142.0,437,0.32494279176201374,69
3089,self_employed,193.0,602,0.32059800664451826,69
3090,legal,3050.0,9592,0.31797331109257715,69
3091,sized_businesses,243.0,804,0.30223880597014924,69
3092,advisory_services,175.0,670,0.26119402985074625,69
3093,finances,220.0,860,0.2558139534883721,69
3094,chambers,145.0,594,0.2441077441077441,69
3095,small_medium_sized,111.0,480,0.23125,69
3096,corporate_finance,178.0,779,0.22849807445442877,69
3097,firm,2436.0,11431,0.2131047152480098,69
3098,cash_flow,134.0,642,0.2087227414330218,69
3099,individuals_businesses,153.0,735,0.20816326530612245,69
3100,mediation,125.0,612,0.2042483660130719,69
3101,claim,377.0,1852,0.20356371490280778,69
3102,small_businesses,405.0,2055,0.19708029197080293,69
3103,resolution,137.0,697,0.19655667144906744,69
3104,small_medium,587.0,3039,0.19315564330371832,69
3105,matters,707.0,3827,0.1847400052260256,69
3106,friendly_approachable,140.0,758,0.18469656992084432,69
3107,intellectual_property,113.0,639,0.17683881064162754,69
3108,representation,190.0,1088,0.17463235294117646,69
3109,approachable,185.0,1067,0.1733833177132146,69
3110,returns,271.0,1579,0.17162761241291957,69
3111,case,712.0,4409,0.1614878657291903,69
3112,whatever_size,104.0,657,0.1582952815829528,69
3113,england_wales,224.0,1460,0.15342465753424658,69
3114,timely,175.0,1143,0.15310586176727908,69
3115,executive_coaching,102.0,177,0.576271186440678,70
3116,interim_management,115.0,248,0.4637096774193548,70
3117,leadership_development,115.0,282,0.4078014184397163,70
3118,public_relations,176.0,529,0.332703213610586,70
3119,interim,155.0,549,0.28233151183970856,70
3120,lean,142.0,554,0.2563176895306859,70
3121,marketing_communications,132.0,521,0.2533589251439539,70
3122,coaching,768.0,3097,0.2479819179851469,70
3123,pragmatic,163.0,693,0.2352092352092352,70
3124,bottom_line,118.0,530,0.22264150943396227,70
3125,assignments,197.0,906,0.217439293598234,70
3126,leadership,767.0,3572,0.2147256438969765,70
3127,transformation,290.0,1358,0.21354933726067746,70
3128,human_resources,118.0,560,0.21071428571428572,70
3129,strategic,1039.0,5218,0.19911843618244537,70
3130,consultancy,3440.0,17525,0.1962910128388017,70
3131,governance,190.0,997,0.1905717151454363,70
3132,associates,829.0,4374,0.18952903520804756,70
3133,sales_marketing,248.0,1415,0.17526501766784452,70
3134,risk_management,231.0,1320,0.175,70
3135,strategy,1407.0,8113,0.1734253666954271,70
3136,profitability,122.0,724,0.1685082872928177,70
3137,competitive_advantage,107.0,636,0.16823899371069181,70
3138,procurement,395.0,2358,0.16751484308736217,70
3139,private_equity,159.0,959,0.16579770594369134,70
3140,communications,965.0,5845,0.165098374679213,70
3141,stock_exchange,118.0,715,0.16503496503496504,70
3142,mentoring,145.0,885,0.1638418079096045,70
3143,due_diligence,125.0,764,0.16361256544502617,70
3144,smes,185.0,1131,0.16357206012378425,70
3145,entrepreneurial,119.0,733,0.16234652114597545,70
3146,methodology,153.0,975,0.15692307692307692,70
3147,marketing,2293.0,14706,0.15592275261797905,70
3148,effectiveness,143.0,923,0.15492957746478872,70
3149,advisory,274.0,1774,0.1544532130777903,70
3150,change,1778.0,11545,0.15400606323083585,70
3151,start_ups,202.0,1339,0.1508588498879761,70
3152,bid,132.0,883,0.14949037372593432,70
3153,regulatory,214.0,1437,0.1489213639526792,70
3154,insight,501.0,3370,0.1486646884272997,70
3155,leaders,600.0,4055,0.14796547472256474,70
3156,corporate_finance,115.0,779,0.14762516046213095,70
3157,improvement,443.0,3005,0.14742096505823626,70
3158,define,118.0,801,0.14731585518102372,70
3159,perspective,180.0,1227,0.1466992665036675,70
3160,stakeholders,295.0,2033,0.14510575504181014,70
3161,engagement,354.0,2445,0.14478527607361963,70
3162,revenue,155.0,1083,0.14312096029547552,70
